INCIDENT_TYPE,Street,MONTH,YEAR,FILE_NUMBER,Latitude,Longitude
Theft from Motor Vehicle,7500 143C ST,Oct,2019,19-155973,49.139212,-122.82435900000002
Theft from Motor Vehicle,12500 62B AVE,Oct,2019,19-156201,49.036657,-122.776517
Theft from Motor Vehicle,7000 129A ST,Oct,2019,19-156447,49.130131,-122.863332
Theft from Motor Vehicle,8200 124TH ST,Aug,2019,19-156645,49.153164000000004,-122.87883899999999
Theft from Motor Vehicle,128TH ST / 80TH AVE,Oct,2019,19-156663,49.148132000000004,-122.86803400000001
Theft from Motor Vehicle,7300 141ST ST,Oct,2019,19-156701,49.135851,-122.831429
Theft from Motor Vehicle,12100 86TH AVE,Oct,2019,19-157228,49.159438,-122.887776
Theft from Motor Vehicle,7900 133RD ST,Oct,2019,19-157327,49.146485,-122.853742
Theft from Motor Vehicle,13700 74TH AVE,Oct,2019,19-157624,49.137054,-122.84176699999999
Theft from Motor Vehicle,6800 121ST ST,Oct,2019,19-157637,49.126242,-122.885883
Theft from Motor Vehicle,14600 72ND AVE,Oct,2019,19-157723,49.133257,-122.842801
Theft from Motor Vehicle,8000 120A ST,Oct,2019,19-158044,49.148343,-122.89008700000001
Theft from Motor Vehicle,6800 KING GEORGE BLVD,Oct,2019,19-158104,49.125912,-122.84520900000001
Theft from Motor Vehicle,8100 128TH ST,Oct,2019,19-158158,49.149190000000004,-122.86725600000001
Theft from Motor Vehicle,7300 PARKWOOD DR,Oct,2019,19-158209,49.135702,-122.867052
Theft from Motor Vehicle,124TH ST / 83A AVE,Sep,2019,19-158300,49.191303000000005,-122.849144
Theft from Motor Vehicle,8100 128TH ST,Oct,2019,19-158841,49.149190000000004,-122.86725600000001
Theft from Motor Vehicle,7700 120A ST,Oct,2019,19-159388,49.143240999999996,-122.888365
Theft from Motor Vehicle,64TH AVE / 148TH ST,Oct,2019,19-159522,49.119082,-122.812224
Theft from Motor Vehicle,7800 123A ST,Oct,2019,19-159613,49.14516,-122.880257
Theft from Motor Vehicle,7700 128TH ST,Oct,2019,19-159849,49.142765999999995,-122.86766899999999
Theft from Motor Vehicle,6200 126TH ST,Oct,2019,19-159852,49.115659,-122.87103700000002
Theft from Motor Vehicle,7400 143B ST,Oct,2019,19-159851,49.036657,-122.776517
Theft from Motor Vehicle,7200 141A ST,Oct,2019,19-159994,49.133901,-122.830026
Theft from Motor Vehicle,13300 65B AVE,Oct,2019,19-160366,49.036657,-122.776517
Theft from Motor Vehicle,7400 150A ST,Oct,2019,19-160379,49.137648,-122.803692
Theft from Motor Vehicle,7300 KING GEORGE BLVD,Oct,2019,19-160441,49.134924,-122.845142
Theft from Motor Vehicle,8700 128TH ST,Oct,2019,19-160640,49.160888,-122.867768
Theft from Motor Vehicle,13700 75A AVE,Oct,2019,19-160725,49.191303000000005,-122.849144
Theft from Motor Vehicle,8400 140TH ST,Oct,2019,19-160780,49.156099,-122.834319
Theft from Motor Vehicle,7400 143B ST,Oct,2019,19-160886,49.036657,-122.776517
Theft from Motor Vehicle,14300 74A AVE,Oct,2019,19-160894,49.191303000000005,-122.849144
Theft from Motor Vehicle,7100 132ND ST,Oct,2019,19-161503,49.131463000000004,-122.856472
Theft from Motor Vehicle,13500 79A AVE,Oct,2019,19-162180,49.191303000000005,-122.849144
Theft from Motor Vehicle,7300 150A ST,Oct,2019,19-162402,49.134837,-122.80536699999999
Theft from Motor Vehicle,6700 KING GEORGE BLVD,Oct,2019,19-162784,49.124493,-122.845179
Theft from Motor Vehicle,12100 86TH AVE,Oct,2019,19-162807,49.159438,-122.887776
Theft from Motor Vehicle,14100 84A AVE,Oct,2019,19-162822,49.191303000000005,-122.849144
Theft from Motor Vehicle,13700 72ND AVE,Oct,2019,19-162880,49.133257,-122.842801
Theft from Motor Vehicle,6500 121ST ST,Oct,2019,19-162919,49.12189,-122.886725
Theft from Motor Vehicle,12600 67A AVE,Oct,2019,19-162944,49.191303000000005,-122.849144
Theft from Motor Vehicle,7100 132ND ST,Oct,2019,19-163137,49.131463000000004,-122.856472
Theft from Motor Vehicle,12500 66B AVE,Oct,2019,19-163515,49.036657,-122.776517
Theft from Motor Vehicle,7100 136B ST,Oct,2019,19-163517,49.036657,-122.776517
Theft from Motor Vehicle,12300 56TH AVE,Oct,2019,19-163731,49.104575,-122.882426
Theft from Motor Vehicle,6300 134A ST,Oct,2019,19-163832,49.117059000000005,-122.849429
Theft from Motor Vehicle,14700 67B AVE,Oct,2019,19-163852,49.036657,-122.776517
Theft from Motor Vehicle,138TH ST / 77TH AVE,Oct,2019,19-163991,49.191303000000005,-122.849144
Theft from Motor Vehicle,6500 124A ST,Oct,2019,19-164987,49.121269,-122.87743600000002
Theft from Motor Vehicle,14300 66A AVE,Oct,2019,19-165153,49.191303000000005,-122.849144
Theft from Motor Vehicle,12600 60A AVE,Oct,2019,19-165352,49.191303000000005,-122.849144
Theft from Motor Vehicle,12300 81ST AVE,Oct,2019,19-165468,49.150526,-122.88291000000001
Theft from Motor Vehicle,8600 128TH ST,Oct,2019,19-165493,49.159259999999996,-122.86774
Theft from Motor Vehicle,152ND ST / HYLAND RD,Oct,2019,19-165515,49.118694,-122.80106
Theft from Motor Vehicle,7600 125TH ST,Oct,2019,19-165540,49.141199,-122.876448
Theft from Motor Vehicle,6500 122ND ST,Oct,2019,19-165575,49.1212,-122.884328
Theft from Motor Vehicle,6500 122ND ST,Oct,2019,19-165617,49.1212,-122.884328
Theft from Motor Vehicle,6000 142ND ST,Oct,2019,19-166297,49.112398999999996,-122.828544
Theft from Motor Vehicle,132ND ST / 86TH AVE,Oct,2019,19-166362,49.159575,-122.85689199999999
Theft from Motor Vehicle,13300 62ND AVE,Oct,2019,19-166580,49.116795,-122.85406699999999
Theft from Motor Vehicle,12300 71A AVE,Oct,2019,19-166632,49.191303000000005,-122.849144
Theft from Motor Vehicle,15000 73B AVE,Oct,2019,19-166785,49.036657,-122.776517
Theft from Motor Vehicle,5900 130TH ST,Oct,2019,19-166808,49.110498,-122.860031
Theft from Motor Vehicle,13400 70B AVE,Oct,2019,19-166942,49.036657,-122.776517
Theft from Motor Vehicle,7400 150A ST,Oct,2019,19-167118,49.137648,-122.803692
Theft from Motor Vehicle,7400 KING GEORGE BLVD,Oct,2019,19-167279,49.137628,-122.84526399999999
Theft from Motor Vehicle,6000 KILLARNEY DR,Oct,2019,19-167403,49.111442,-122.79578300000001
Theft from Motor Vehicle,135TH ST / 73A AVE,Oct,2019,19-167428,49.191303000000005,-122.849144
Theft from Motor Vehicle,14200 56TH AVE,Oct,2019,19-167530,49.105381,-122.83026100000001
Theft from Motor Vehicle,7800 132ND ST,Oct,2019,19-167710,49.144802,-122.85651299999999
Theft from Motor Vehicle,8600 TULSY CRES E,Oct,2019,19-167989,49.159308,-122.85027099999999
Theft from Motor Vehicle,14800 73A AVE,Oct,2019,19-800208,49.191303000000005,-122.849144
Theft from Motor Vehicle,15000 76TH AVE,Oct,2019,19-168078,49.141830999999996,-122.806729
Theft from Motor Vehicle,7700 127TH ST,Oct,2019,19-168495,49.142714,-122.870595
Theft from Motor Vehicle,7600 126A ST,Oct,2019,19-168511,49.140854,-122.871973
Theft from Motor Vehicle,8400 142A ST,Oct,2019,19-168532,49.154740999999994,-122.82754399999999
Theft from Motor Vehicle,7800 127TH ST,Oct,2019,19-168573,49.144543,-122.870575
Theft from Motor Vehicle,12600 72ND AVE,Oct,2019,19-168718,49.133257,-122.842801
Theft from Motor Vehicle,128TH ST / 68TH AVE,Oct,2019,19-169359,49.125723,-122.867112
Theft from Motor Vehicle,70B AVE / 135TH ST,Oct,2019,19-170125,49.191303000000005,-122.849144
Theft from Motor Vehicle,12700 78TH AVE,Oct,2019,19-157678,49.144501,-122.871227
Theft from Motor Vehicle,14200 84TH AVE,Oct,2019,19-161438,49.157239000000004,-122.83059899999999
Theft from Motor Vehicle,13700 74TH AVE,Oct,2019,19-161482,49.137054,-122.84176699999999
Theft from Motor Vehicle,14000 60TH AVE,Oct,2019,19-161653,49.112655,-122.83418300000001
Theft from Motor Vehicle,7300 137TH ST,Oct,2019,19-161779,49.135182,-122.84258200000001
Theft from Motor Vehicle,7800 122ND ST,Oct,2019,19-159631,49.144906,-122.88301100000001
Theft from Motor Vehicle,18600 56A AVE,Sep,2019,19-150215,49.002266999999996,-122.70743600000002
Theft from Motor Vehicle,5600 185TH ST,Sep,2019,19-150223,49.104399,-122.70881899999999
Theft from Motor Vehicle,5600 185TH ST,Sep,2019,19-150227,49.104399,-122.70881899999999
Theft from Motor Vehicle,17500 64TH AVE,Sep,2019,19-150374,49.119525,-122.73803000000001
Theft from Motor Vehicle,63A AVE / 186TH ST,Sep,2019,19-150523,49.191303000000005,-122.849144
Theft from Motor Vehicle,194B ST / 71ST AVE,Sep,2019,19-150584,49.036657,-122.776517
Theft from Motor Vehicle,18100 54TH AVE,Sep,2019,19-151274,49.101589000000004,-122.719394
Theft from Motor Vehicle,5900 ANGUS PL,Sep,2019,19-151277,49.109411,-122.748351
Theft from Motor Vehicle,17700 68TH AVE,Sep,2019,19-151283,49.127085,-122.732321
Theft from Motor Vehicle,18000 67B AVE,Sep,2019,19-151282,49.036657,-122.776517
Theft from Motor Vehicle,6600 185A ST,Sep,2019,19-151302,49.12278,-122.70946699999999
Theft from Motor Vehicle,17200 57TH AVE,Sep,2019,19-151303,49.105759,-122.74551899999999
Theft from Motor Vehicle,6700 178B ST,Sep,2019,19-151338,49.036657,-122.776517
Theft from Motor Vehicle,17000 86A AVE,Sep,2019,19-151393,49.002255,-122.751755
Theft from Motor Vehicle,65TH AVE / 192ND ST,Sep,2019,19-151741,49.122136,-122.690924
Theft from Motor Vehicle,5200 184TH ST,Oct,2019,19-151860,49.096829,-122.712529
Theft from Motor Vehicle,17100 FRIESIAN DR,Sep,2019,19-152016,49.106818,-122.747996
Theft from Motor Vehicle,18800 65TH AVE,Sep,2019,19-152211,49.120637,-122.70143
Theft from Motor Vehicle,17100 JERSEY DR,Sep,2019,19-152236,49.110096999999996,-122.74858
Theft from Motor Vehicle,16900 FRIESIAN DR,Oct,2019,19-152314,49.106745000000004,-122.75551599999999
Theft from Motor Vehicle,19500 73RD AVE,Oct,2019,19-152494,49.135668,-122.68241100000002
Theft from Motor Vehicle,18900 55A AVE,Sep,2019,19-152502,49.002276,-122.70154
Theft from Motor Vehicle,16600 63B AVE,Oct,2019,19-152506,49.036657,-122.776517
Theft from Motor Vehicle,6300 167A ST,Oct,2019,19-152569,49.116679,-122.758872
Theft from Motor Vehicle,70TH AVE / 185TH ST,Oct,2019,19-153106,49.129736,-122.71059199999999
Theft from Motor Vehicle,19100 WATKINS DR,Oct,2019,19-153791,49.120056,-122.691427
Theft from Motor Vehicle,8100 170TH ST,Oct,2019,19-154162,49.149457,-122.75111100000001
Theft from Motor Vehicle,5900 177B ST,Oct,2019,19-154195,49.036657,-122.776517
Theft from Motor Vehicle,19300 ENTERPRISE WAY,Oct,2019,19-154240,49.107633,-122.688848
Theft from Motor Vehicle,173RD ST / 58A AVE,Oct,2019,19-154308,49.107825,-122.742471
Theft from Motor Vehicle,19300 98A AVE,Oct,2019,19-154360,49.002365999999995,-122.68821299999999
Theft from Motor Vehicle,19100 87A AVE,Oct,2019,19-154478,49.002381,-122.69508
Theft from Motor Vehicle,5700 167TH ST,Oct,2019,19-154507,49.107444,-122.76001200000002
Theft from Motor Vehicle,17200 58TH AVE,Oct,2019,19-154852,49.107684000000006,-122.74577
Theft from Motor Vehicle,17800 68TH AVE,Oct,2019,19-155009,49.126338,-122.730755
Theft from Motor Vehicle,8500 RICHARDSON DR,Oct,2019,19-155270,49.158623,-122.74891000000001
Theft from Motor Vehicle,9600 186TH ST,Oct,2019,19-155525,49.177784,-122.70791000000001
Theft from Motor Vehicle,CLAYTONWOOD CRES / CLAYTONWOOD GRV,Oct,2019,19-155816,49.120096000000004,-122.714177
Theft from Motor Vehicle,6200 181A ST,Oct,2019,19-155848,49.115223,-122.71973100000001
Theft from Motor Vehicle,6200 181A ST,Oct,2019,19-155901,49.115223,-122.71973100000001
Theft from Motor Vehicle,18200 CLAYTONHILL DR,Oct,2019,19-155912,49.121802,-122.71833600000001
Theft from Motor Vehicle,16700 61ST AVE,Oct,2019,19-155941,49.113486,-122.760042
Theft from Motor Vehicle,18600 62ND AVE,Oct,2019,19-156109,49.114611,-122.707679
Theft from Motor Vehicle,6200 181A ST,Oct,2019,19-156120,49.115223,-122.71973100000001
Theft from Motor Vehicle,6200 180A ST,Oct,2019,19-156271,49.115238,-122.72166899999999
Theft from Motor Vehicle,9700 188TH ST,Oct,2019,19-156469,49.178844,-122.70103700000001
Theft from Motor Vehicle,17700 60TH AVE,Oct,2019,19-156729,49.110973,-122.73233700000002
Theft from Motor Vehicle,5600 192ND ST,Oct,2019,19-157052,49.104089,-122.69148100000001
Theft from Motor Vehicle,19500 73RD AVE,Oct,2019,19-157053,49.135668,-122.68241100000002
Theft from Motor Vehicle,18600 53A AVE,Oct,2019,19-157571,49.002266999999996,-122.70743600000002
Theft from Motor Vehicle,7000 191ST ST,Oct,2019,19-157639,49.130727,-122.693449
Theft from Motor Vehicle,5800 177B ST,Oct,2019,19-157760,49.036657,-122.776517
Theft from Motor Vehicle,17700 60TH AVE,Oct,2019,19-158197,49.110973,-122.73233700000002
Theft from Motor Vehicle,17700 57TH AVE,Oct,2019,19-158347,49.105835,-122.73200000000001
Theft from Motor Vehicle,18600 FRASER HWY,Oct,2019,19-158744,49.191303000000005,-122.849144
Theft from Motor Vehicle,17100 64TH AVE,Oct,2019,19-158873,49.118689,-122.748773
Theft from Motor Vehicle,18800 65TH AVE,Oct,2019,19-159790,49.120637,-122.70143
Theft from Motor Vehicle,17400 61B AVE,Oct,2019,19-159823,49.036657,-122.776517
Theft from Motor Vehicle,6200 174B ST,Oct,2019,19-159824,49.036657,-122.776517
Theft from Motor Vehicle,7000 195A ST,Oct,2019,19-159870,49.129931,-122.680617
Theft from Motor Vehicle,6200 175A ST,Oct,2019,19-159874,49.115204,-122.737099
Theft from Motor Vehicle,6200 175A ST,Oct,2019,19-160040,49.115204,-122.737099
Theft from Motor Vehicle,17700 60TH AVE,Oct,2019,19-160408,49.110973,-122.73233700000002
Theft from Motor Vehicle,16800 81B AVE,Oct,2019,19-161803,49.036657,-122.776517
Theft from Motor Vehicle,17600 58A AVE,Oct,2019,19-162150,49.002261,-122.73571899999999
Theft from Motor Vehicle,71ST AVE / 194A ST,Oct,2019,19-162213,49.131207,-122.683816
Theft from Motor Vehicle,6800 190TH ST,Oct,2019,19-162504,49.126719,-122.696049
Theft from Motor Vehicle,18800 64TH AVE,Oct,2019,19-163239,49.118813,-122.701209
Theft from Motor Vehicle,184TH ST / 60TH AVE,Oct,2019,19-163290,49.191303000000005,-122.849144
Theft from Motor Vehicle,9600 187TH ST,Oct,2019,19-163326,49.177997999999995,-122.70473500000001
Theft from Motor Vehicle,18100 70A AVE,Oct,2019,19-163609,49.002952,-122.721244
Theft from Motor Vehicle,18400 56A AVE,Oct,2019,19-163793,49.00286,-122.711199
Theft from Motor Vehicle,17600 64TH AVE,Oct,2019,19-163961,49.118573,-122.735578
Theft from Motor Vehicle,17700 60TH AVE,Oct,2019,19-164290,49.110973,-122.73233700000002
Theft from Motor Vehicle,6600 185A ST,Oct,2019,19-164364,49.12278,-122.70946699999999
Theft from Motor Vehicle,7100 189TH ST,Oct,2019,19-164465,49.131875,-122.698311
Theft from Motor Vehicle,175A ST / 62ND AVE,Oct,2019,19-164571,49.191303000000005,-122.849144
Theft from Motor Vehicle,18400 56TH AVE,Oct,2019,19-164610,49.105412,-122.712962
Theft from Motor Vehicle,6000 175A ST,Oct,2019,19-164923,49.111665,-122.736952
Theft from Motor Vehicle,5700 177B ST,Oct,2019,19-164984,49.036657,-122.776517
Theft from Motor Vehicle,6300 180A ST,Oct,2019,19-165198,49.116964,-122.721021
Theft from Motor Vehicle,19500 76TH AVE,Oct,2019,19-165283,49.14073,-122.681876
Theft from Motor Vehicle,5700 180TH ST,Oct,2019,19-165443,49.106159999999996,-122.723603
Theft from Motor Vehicle,8000 169TH ST,Oct,2019,19-165554,49.14837,-122.752554
Theft from Motor Vehicle,84TH AVE / 171A ST,Oct,2019,19-166496,49.155244,-122.747848
Theft from Motor Vehicle,5800 189TH ST,Oct,2019,19-166706,49.108563000000004,-122.697997
Theft from Motor Vehicle,70TH AVE / 184TH ST,Oct,2019,19-166820,49.191303000000005,-122.849144
Theft from Motor Vehicle,18600 53A AVE,Oct,2019,19-167629,49.002266999999996,-122.70743600000002
Theft from Motor Vehicle,18700 65TH AVE,Oct,2019,19-167708,49.120207,-122.705469
Theft from Motor Vehicle,6200 171ST ST,Oct,2019,19-167969,49.115356,-122.7484
Theft from Motor Vehicle,17900 68TH AVE,Oct,2019,19-168086,49.125836,-122.726805
Theft from Motor Vehicle,5500 184A ST,Oct,2019,19-168529,49.102551,-122.71094
Theft from Motor Vehicle,6600 184A ST,Oct,2019,19-168799,49.122424,-122.71125900000001
Theft from Motor Vehicle,5800 190TH ST,Oct,2019,19-168836,49.108562,-122.69613400000001
Theft from Motor Vehicle,16300 61A AVE,Oct,2019,19-169078,49.191303000000005,-122.849144
Theft from Motor Vehicle,16400 64TH AVE,Oct,2019,19-169358,49.118581,-122.768201
Theft from Motor Vehicle,6100 176TH ST,Oct,2019,19-170528,49.113223,-122.734366
Theft from Motor Vehicle,19200 72ND AVE,Oct,2019,19-151856,49.133257,-122.842801
Theft from Motor Vehicle,16700 63B AVE,Oct,2019,19-152435,49.036657,-122.776517
Theft from Motor Vehicle,64TH AVE / 181A ST,Oct,2019,19-155754,49.118734,-122.719899
Theft from Motor Vehicle,19300 56TH AVE,Oct,2019,19-159127,49.103504,-122.687863
Theft from Motor Vehicle,6300 165TH ST,Oct,2019,19-159768,49.117027,-122.76483300000001
Theft from Motor Vehicle,9400 193A ST,Oct,2019,19-163121,49.174178999999995,-122.68562
Theft from Motor Vehicle,18500 96TH AVE,Oct,2019,19-163333,49.176811,-122.710245
Theft from Motor Vehicle,9400 193A ST,Oct,2019,19-166163,49.174178999999995,-122.68562
Theft from Motor Vehicle,17900 20TH AVE,Sep,2019,19-149936,49.035872,-122.726386
Theft from Motor Vehicle,14600 17TH AVE,Sep,2019,19-150418,49.032821000000006,-122.817848
Theft from Motor Vehicle,2300 160TH ST,Sep,2019,19-151109,49.04383,-122.776403
Theft from Motor Vehicle,2200 HARBOURGREENE DR,Sep,2019,19-151221,49.04282,-122.87968899999998
Theft from Motor Vehicle,2100 164A ST,Sep,2019,19-151253,49.040699,-122.767059
Theft from Motor Vehicle,12700 23RD AVE,Sep,2019,19-151272,49.043926,-122.869997
Theft from Motor Vehicle,1700 152ND ST,Sep,2019,19-151316,49.033073,-122.800956
Theft from Motor Vehicle,12700 27A AVE,Sep,2019,19-151317,49.191303000000005,-122.849144
Theft from Motor Vehicle,2300 HARBOURGREENE DR,Sep,2019,19-151348,49.043905,-122.87936200000001
Theft from Motor Vehicle,2200 192ND ST,Sep,2019,19-151367,49.041522,-122.691608
Theft from Motor Vehicle,12500 CRESCENT RD,Sep,2019,19-151404,49.053959000000006,-122.875844
Theft from Motor Vehicle,2300 HARBOURGREENE DR,Sep,2019,19-151413,49.043905,-122.87936200000001
Theft from Motor Vehicle,17300 2ND AVE,Oct,2019,19-151854,49.005410999999995,-122.743705
Theft from Motor Vehicle,2200 129TH ST,Sep,2019,19-151984,49.042054,-122.86256499999999
Theft from Motor Vehicle,13000 20A AVE,Sep,2019,19-151996,49.191303000000005,-122.849144
Theft from Motor Vehicle,2200 KING GEORGE BLVD,Sep,2019,19-152192,49.041754,-122.788206
Theft from Motor Vehicle,16100 13A AVE,Oct,2019,19-152517,49.191303000000005,-122.849144
Theft from Motor Vehicle,12300 24TH AVE,Sep,2019,19-152718,49.045628,-122.880707
Theft from Motor Vehicle,16000 13A AVE,Oct,2019,19-152764,49.191303000000005,-122.849144
Theft from Motor Vehicle,15900 ALDER PL,Oct,2019,19-152816,49.031907000000004,-122.78191899999999
Theft from Motor Vehicle,2200 148TH ST,Oct,2019,19-153112,49.041844,-122.811943
Theft from Motor Vehicle,14900 21ST AVE,Oct,2019,19-153127,49.041713,-122.808203
Theft from Motor Vehicle,2500 148TH ST,Oct,2019,19-153133,49.047436,-122.81191399999999
Theft from Motor Vehicle,2400 148A ST,Oct,2019,19-153134,49.045901,-122.811968
Theft from Motor Vehicle,14900 SOUTHMERE CLS,Sep,2019,19-153180,49.036575,-122.807797
Theft from Motor Vehicle,18800 24TH AVE,Oct,2019,19-153207,49.045383,-122.702347
Theft from Motor Vehicle,1700 156A ST,Oct,2019,19-153567,49.032871,-122.788394
Theft from Motor Vehicle,900 163RD ST,Oct,2019,19-153623,49.191303000000005,-122.849144
Theft from Motor Vehicle,2700 164TH ST,Oct,2019,19-153683,49.051084,-122.767858
Theft from Motor Vehicle,1700 156A ST,Oct,2019,19-153799,49.032871,-122.788394
Theft from Motor Vehicle,18800 24TH AVE,Oct,2019,19-153807,49.045383,-122.702347
Theft from Motor Vehicle,900 163RD ST,Oct,2019,19-800182,49.191303000000005,-122.849144
Theft from Motor Vehicle,15800 24TH AVE,Oct,2019,19-153927,49.045395,-122.783705
Theft from Motor Vehicle,17900 20TH AVE,Oct,2019,19-153974,49.035872,-122.726386
Theft from Motor Vehicle,3600 KING GEORGE BLVD,Oct,2019,19-154001,49.068353,-122.82118500000001
Theft from Motor Vehicle,POPLAR DR / 154TH ST,Oct,2019,19-154215,49.03568,-122.795727
Theft from Motor Vehicle,16200 27A AVE,Oct,2019,19-154277,49.191303000000005,-122.849144
Theft from Motor Vehicle,3100 168TH ST,Oct,2019,19-154317,49.058075,-122.757208
Theft from Motor Vehicle,19200 22ND AVE,Oct,2019,19-154567,49.041851,-122.69278600000001
Theft from Motor Vehicle,LILAC DR / 160TH ST,Oct,2019,19-154824,49.032603,-122.77918999999999
Theft from Motor Vehicle,16200 11TH AVE,Oct,2019,19-154926,49.023261,-122.77421299999999
Theft from Motor Vehicle,16100 27TH AVE,Oct,2019,19-154934,49.051268,-122.77661200000001
Theft from Motor Vehicle,17900 20TH AVE,Oct,2019,19-154987,49.035872,-122.726386
Theft from Motor Vehicle,3100 MCBRIDE AVE,Oct,2019,19-155091,49.058502000000004,-122.88259199999999
Theft from Motor Vehicle,3100 KING GEORGE BLVD,Oct,2019,19-155308,49.058693,-122.80918100000001
Theft from Motor Vehicle,130TH ST / MARINE DR,Oct,2019,19-155313,49.026917,-122.86201899999999
Theft from Motor Vehicle,1600 141B ST,Oct,2019,19-800184,49.036657,-122.776517
Theft from Motor Vehicle,1300 129A ST,Oct,2019,19-155335,49.025933,-122.86401799999999
Theft from Motor Vehicle,128TH ST / 16TH AVE,Oct,2019,19-155337,49.031302000000004,-122.86756299999999
Theft from Motor Vehicle,190TH ST / 25TH AVE,Oct,2019,19-155413,49.047499,-122.69689
Theft from Motor Vehicle,12900 22A AVE,Sep,2019,19-800186,49.191303000000005,-122.849144
Theft from Motor Vehicle,3000 MCBRIDE AVE,Aug,2019,19-155536,49.056884000000004,-122.88446100000002
Theft from Motor Vehicle,13000 14TH AVE,Oct,2019,19-155559,49.028428999999996,-122.86174
Theft from Motor Vehicle,2200 163RD ST,Oct,2019,19-155790,49.043014,-122.770723
Theft from Motor Vehicle,2800 158TH ST,Oct,2019,19-155949,49.053671,-122.785002
Theft from Motor Vehicle,2500 KING GEORGE BLVD,Sep,2019,19-155954,49.047777,-122.79572900000001
Theft from Motor Vehicle,17300 4TH AVE,Oct,2019,19-156465,49.009226,-122.744445
Theft from Motor Vehicle,12600 BLOCK 22ND AVE,Oct,2019,19-156493,49.191303000000005,-122.849144
Theft from Motor Vehicle,12600 25A AVE,Oct,2019,19-157003,49.191303000000005,-122.849144
Theft from Motor Vehicle,12700 25A AVE,Oct,2019,19-157023,49.191303000000005,-122.849144
Theft from Motor Vehicle,17300 2ND AVE,Oct,2019,19-157026,49.005410999999995,-122.743705
Theft from Motor Vehicle,19100 27TH AVE,Oct,2019,19-157121,49.050872999999996,-122.69426599999998
Theft from Motor Vehicle,14600 16TH AVE,Sep,2019,19-157240,49.032034,-122.818475
Theft from Motor Vehicle,12800 26TH AVE,Oct,2019,19-157318,49.051008,-122.86764699999999
Theft from Motor Vehicle,14200 33RD AVE,Oct,2019,19-157667,49.062349,-122.82896000000001
Theft from Motor Vehicle,12600 25A AVE,Oct,2019,19-157676,49.191303000000005,-122.849144
Theft from Motor Vehicle,13400 26TH AVE,Oct,2019,19-157694,49.049366,-122.850563
Theft from Motor Vehicle,14100 29TH AVE,Oct,2019,19-157744,49.055586,-122.831419
Theft from Motor Vehicle,14600 28TH AVE,Oct,2019,19-157780,49.053763000000004,-122.81574499999999
Theft from Motor Vehicle,14200 18A AVE,Oct,2019,19-157916,49.191303000000005,-122.849144
Theft from Motor Vehicle,14200 18A AVE,Oct,2019,19-157917,49.191303000000005,-122.849144
Theft from Motor Vehicle,2100 152A ST,Oct,2019,19-158332,49.040034000000006,-122.800901
Theft from Motor Vehicle,2300 KING GEORGE BLVD,Oct,2019,19-800187,49.043775,-122.79075800000001
Theft from Motor Vehicle,16500 25TH AVE,Sep,2019,19-158520,49.048146,-122.765394
Theft from Motor Vehicle,14800 17TH AVE,Oct,2019,19-158676,49.032814,-122.811204
Theft from Motor Vehicle,2000 192ND ST,Oct,2019,19-158745,49.03864,-122.690772
Theft from Motor Vehicle,16800 24TH AVE,Oct,2019,19-158859,49.045517,-122.757545
Theft from Motor Vehicle,15000 34A AVE,Oct,2019,19-159351,49.191303000000005,-122.849144
Theft from Motor Vehicle,15700 20TH AVE,Oct,2019,19-159424,49.038156,-122.787056
Theft from Motor Vehicle,15000 34A AVE,Oct,2019,19-800189,49.191303000000005,-122.849144
Theft from Motor Vehicle,1800 LILAC DR,Oct,2019,19-159458,49.033566,-122.78178100000001
Theft from Motor Vehicle,2300 160TH ST,Oct,2019,19-159482,49.04383,-122.776403
Theft from Motor Vehicle,2400 160TH ST,Oct,2019,19-159543,49.046486,-122.778806
Theft from Motor Vehicle,1800 SOUTHMERE CRES E,Oct,2019,19-159806,49.034915000000005,-122.80311599999999
Theft from Motor Vehicle,15800 27TH AVE,Oct,2019,19-159841,49.050784,-122.783553
Theft from Motor Vehicle,19400 36TH AVE,Oct,2019,19-160073,49.067186,-122.685146
Theft from Motor Vehicle,15800 16TH AVE,Oct,2019,19-161032,49.031259999999996,-122.78544099999999
Theft from Motor Vehicle,14800 34TH AVE,Oct,2019,19-161427,49.063471,-122.81200000000001
Theft from Motor Vehicle,3400 148A ST,Oct,2019,19-161577,49.063685,-122.810966
Theft from Motor Vehicle,17900 20TH AVE,Oct,2019,19-161640,49.035872,-122.726386
Theft from Motor Vehicle,1900 127A ST,Oct,2019,19-161682,49.036553999999995,-122.868799
Theft from Motor Vehicle,1900 LILAC DR,Oct,2019,19-162121,49.035821999999996,-122.78313999999999
Theft from Motor Vehicle,1600 138B ST,Oct,2019,19-162132,49.036657,-122.776517
Theft from Motor Vehicle,17900 20TH AVE,Oct,2019,19-162299,49.035872,-122.726386
Theft from Motor Vehicle,1700 LILAC DR,Oct,2019,19-162725,49.032875,-122.779482
Theft from Motor Vehicle,16400 22ND AVE,Oct,2019,19-162961,49.042043,-122.766526
Theft from Motor Vehicle,2600 127A ST,Oct,2019,19-163149,49.049863,-122.86851499999999
Theft from Motor Vehicle,2200 OAK MEADOWS DR,Oct,2019,19-163211,49.042446000000005,-122.768592
Theft from Motor Vehicle,3000 OHARA LANE,Oct,2019,19-163390,49.056707,-122.88604099999999
Theft from Motor Vehicle,13100 24TH AVE,Oct,2019,19-163554,49.045613,-122.859352
